Feature,Average_Importance
angle_LeftTouch_to_RightTouch_75%,0.0013077577937334705
LeftTouch_OrientationVelocityY_min,0.001273531105545887
RightTouchOrientationX_25%,0.0012664860000035393
Velocity_RightTouchPosY_min,0.0012518232019814548
RightTouch_OrientationVelocityX_min,0.0012360971548523651
RightTouch_OrientationVelocityZ_std,0.0012087298061510068
angle_LeftTouch_to_Head_50%,0.0012075468788894093
LeftTouchOrientationX_50%,0.001199624705530433
RightTouchOrientationY_max,0.0011839842217524564
Accel_RightTouchPosX_min,0.0011838053013554317
RightTouch_OrientationAccelZ_std,0.001174890989405607
RightTouch_OrientationVelocityZ_min,0.0011746677550098542
angle_LeftTouch_to_RightTouch_25%,0.0011727124347884418
LeftTouch_OrientationAccelZ_std,0.0011697178537250419
LeftTouch_OrientationVelocityX_std,0.0011637151630620305
Velocity_LeftTouchPosY_50%,0.0011550815785770336
distance_LeftTouch_to_RightTouch_mean,0.0011538905268672704
HeadPosY_75%,0.001150949005957482
Accel_HeadPosY_max,0.0011402337528529213
angle_LeftTouch_to_Head_25%,0.0011398734664343566
LeftTouch_OrientationAccelX_min,0.0011297175648035537
Head_OrientationVelocityZ_min,0.001121588629010734
Head_OrientationVelocityX_50%,0.0011118642154746403
Velocity_HeadPosX_max,0.001107094822141529
Accel_LeftTouchPosZ_max,0.0011042631855168353
RightTouchOrientationZ_75%,0.0011000560147124592
angle_LeftTouch_to_Head_max,0.001091108227951642
RightTouchOrientationZ_std,0.0010890531271458266
RightTouchOrientationZ_mean,0.0010804316620803775
HeadOrientationX_std,0.0010792862109993318
LeftTouchOrientationZ_std,0.0010730510039086818
LeftTouch_OrientationAccelY_min,0.0010719255975070417
LeftTouchPosY_max,0.0010667340128716354
LeftTouch_OrientationVelocityY_std,0.0010616704890750266
LeftTouchOrientationY_max,0.0010511088964563627
RightTouch_OrientationAccelX_max,0.0010510352840431738
Velocity_HeadPosX_25%,0.001050692856098317
LeftTouch_Velocity_max,0.0010455202225863958
Head_OrientationVelocityZ_std,0.0010427795938653184
RightTouchPosY_min,0.001029404264962937
LeftTouch_OrientationAccelY_max,0.0010239602145583034
Head_Velocity_75%,0.001011060593880209
RightTouch_OrientationVelocityY_min,0.0010079033742400512
LeftTouchOrientationZ_min,0.0009931542253274542
RightTouchOrientationZ_max,0.0009872396729855427
