Feature,Average_Importance
angle_LeftTouch_to_Head_75%,0.0008920745192378136
Velocity_RightTouchPosY_max,0.0008785229383034585
HeadPosY_std,0.0008760492112865185
LeftTouchOrientationX_min,0.0008713371889398234
RightTouchPosY_std,0.0008693530653645803
Head_OrientationVelocityZ_25%,0.0008655662407947308
angle_LeftTouch_to_RightTouch_mean,0.0008530324751227067
Velocity_LeftTouchPosY_std,0.0008505819890885248
RightTouch_OrientationVelocityX_max,0.0008470000693649091
HeadPosX_std,0.0008467725530985588
Velocity_HeadPosX_std,0.0008390030028918252
LeftTouch_OrientationVelocityY_std,0.0008378228622492711
HeadOrientationY_std,0.0008339025352023972
angle_RightTouch_to_Head_std,0.0008328844232133192
Accel_LeftTouchPosY_min,0.0008198944443223494
LeftTouch_OrientationAccelZ_std,0.0008112742480449313
RightTouchOrientationW_50%,0.0007984562302795073
angle_LeftTouch_to_Head_std,0.0007947071696746573
Head_Velocity_max,0.0007889006504735943
LeftTouch_OrientationVelocityY_max,0.0007787379311758702
Velocity_HeadPosX_25%,0.0007785312146263876
LeftTouchOrientationY_max,0.0007768677227344641
angle_RightTouch_to_Head_max,0.0007745679945976107
LeftTouchOrientationW_std,0.0007714605683831559
LeftTouch_OrientationAccelY_std,0.0007517288190990875
Head_Velocity_std,0.0007473647097743787
LeftTouch_OrientationVelocityZ_std,0.0007471594231682603
RightTouch_OrientationAccelZ_min,0.0007440546761972106
RightTouch_Velocity_mean,0.0007422454276026023
Velocity_RightTouchPosY_min,0.0007327796274380556
Velocity_RightTouchPosZ_std,0.0007225828081137085
RightTouch_OrientationVelocityX_50%,0.0007149215212045259
Velocity_HeadPosX_min,0.0007021532242066952
RightTouch_OrientationVelocityX_std,0.0006980371255086487
Velocity_HeadPosZ_min,0.0006781755873460451
RightTouchOrientationZ_min,0.0006761811209017258
HeadOrientationW_std,0.0006684434132271529
RightTouch_OrientationAccelZ_std,0.0006531157615134138
Velocity_HeadPosZ_max,0.0006491802962052832
RightTouch_OrientationVelocityY_25%,0.0006487572880273777
Accel_LeftTouchPosX_25%,0.0006370355605751569
Velocity_RightTouchPosZ_max,0.000634507356287057
Head_OrientationVelocityX_max,0.00063206623053887
Accel_RightTouchPosZ_75%,0.0006150848655983516
distance_LeftTouch_to_RightTouch_max,0.0006142168582185339
Accel_RightTouchPosX_75%,0.0006022392884895349
LeftTouch_OrientationAccelY_75%,0.0005951999549786559
RightTouch_OrientationAccelZ_25%,0.0005932720134084664
Accel_LeftTouchPosX_max,0.000588751293372036
Velocity_HeadPosZ_25%,0.0005849906750447008
Velocity_HeadPosY_std,0.0005804623029474232
LeftTouch_OrientationVelocityX_max,0.00057427355300855
RightTouch_OrientationAccelX_25%,0.0005560257692004585
Head_OrientationVelocityY_min,0.0005525127362518749
RightTouch_OrientationVelocityZ_50%,0.0005495076047488147
RightTouch_OrientationAccelY_50%,0.0005289590611232079
LeftTouch_Velocity_mean,0.0005283861998446564
Velocity_LeftTouchPosX_25%,0.0005237110917788695
distance_LeftTouch_to_RightTouch_75%,0.0005236150821822812
Velocity_HeadPosZ_std,0.0005223073135758836
Accel_HeadPosY_50%,0.0005138467561678424
LeftTouch_OrientationAccelX_50%,0.000513129337633177
Velocity_LeftTouchPosY_max,0.0005121297813514109
distance_LeftTouch_to_RightTouch_std,0.0004843336898265578
Head_OrientationAccelY_50%,0.00048404613989616607
LeftTouch_OrientationAccelZ_25%,0.00047938324458174066
Velocity_HeadPosX_max,0.0004723809765010559
Accel_RightTouchPosX_std,0.0004681030405976933
