Feature,Average_Importance
Velocity_HeadPosY_min,0.0004029053968112474
Velocity_LeftTouchPosX_25%,0.0004012162919253265
RightTouch_OrientationAccelX_25%,0.00039830597931427155
LeftTouch_Velocity_75%,0.0003935905799314873
RightTouch_OrientationAccelY_50%,0.0003921560320899952
Accel_RightTouchPosX_25%,0.0003898898918005789
LeftTouch_OrientationAccelZ_75%,0.0003860696477057093
RightTouch_OrientationAccelX_75%,0.0003827276865314329
RightTouch_OrientationVelocityZ_std,0.0003775478465955681
Head_Velocity_min,0.00037464421519157293
LeftTouchOrientationY_std,0.0003738103614474609
RightTouch_OrientationVelocityY_min,0.00035296560422707365
packet_count_50%,0.0003450073483246151
packet_count_max,0.00034187019296409314
Velocity_RightTouchPosY_25%,0.0003405186011304804
Head_OrientationVelocityY_min,0.0003397493254900032
size_cumsum_75%,0.0003391064755957643
RightTouch_Velocity_mean,0.0003386171305450998
Velocity_LeftTouchPosY_max,0.00033456359664960024
RightTouch_OrientationVelocityZ_25%,0.0003318150134039628
packet_count_75%,0.00032759431482934007
LeftTouch_OrientationAccelZ_50%,0.0003186565920219678
angle_LeftTouch_to_Head_std,0.0003172016818691342
RightTouch_OrientationVelocityY_75%,0.0003154091767975283
Velocity_RightTouchPosZ_25%,0.0003105689186921142
Velocity_HeadPosY_mean,0.00030955539873213817
LeftTouch_OrientationVelocityX_std,0.0003082848585415752
Velocity_LeftTouchPosX_50%,0.00030754639009079984
LeftTouchOrientationW_std,0.0003041345112314179
Accel_LeftTouchPosY_50%,0.00030342921946236486
Head_OrientationAccelX_50%,0.00030219767423211077
LeftTouchPosX_std,0.00029978505963771475
RightTouch_OrientationAccelX_50%,0.00028126988391872273
Velocity_LeftTouchPosY_75%,0.00028104692741888856
Accel_LeftTouchPosZ_25%,0.0002809528206072479
HeadOrientationW_std,0.00027575641802450417
Head_OrientationVelocityY_50%,0.0002754306226516581
Head_OrientationVelocityY_std,0.0002750731285959324
Accel_RightTouchPosY_25%,0.0002741646606197657
RightTouch_OrientationVelocityX_25%,0.00027240724374311506
LeftTouch_OrientationVelocityZ_min,0.00027121189820056524
LeftTouch_OrientationAccelY_25%,0.00026984983726434283
Accel_RightTouchPosZ_50%,0.0002693351789048572
Head_Velocity_std,0.00026930471888717374
RightTouch_Velocity_75%,0.00026456117627460723
RightTouch_OrientationVelocityZ_50%,0.00026443718378129456
Velocity_RightTouchPosZ_50%,0.00025859306376447633
LeftTouch_OrientationAccelX_75%,0.00025782699097598775
