User_ID,Game_Type,Model_Type,Accuracy,Precision,Recall,F1,AUC,FAR,FRR
43,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
43,forklift_simulator,GaussianNB,0.8125,0.6666666666666666,1.0,0.8,0.875,0.3,0.0
43,forklift_simulator,DecisionTree,0.96875,1.0,0.9166666666666666,0.9565217391304348,0.9583333333333333,0.0,0.08333333333333333
43,forklift_simulator,MLP,0.96875,0.9230769230769231,1.0,0.96,1.0,0.05,0.0
43,forklift_simulator,XGBoost,0.96875,1.0,0.9166666666666666,0.9565217391304348,0.9916666666666667,0.0,0.08333333333333333
44,forklift_simulator,RandomForest,0.9696969696969697,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
44,forklift_simulator,LogisticRegression,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9960317460317459,0.047619047619047616,0.0
44,forklift_simulator,SVM,0.7575757575757576,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.9682539682539683,0.3333333333333333,0.08333333333333333
44,forklift_simulator,KNN,0.7878787878787878,0.631578947368421,1.0,0.7741935483870968,0.9404761904761905,0.3333333333333333,0.0
44,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
44,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
44,forklift_simulator,GaussianNB,0.8181818181818182,0.75,0.75,0.75,0.8511904761904763,0.14285714285714285,0.25
44,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
44,forklift_simulator,MLP,0.9696969696969697,1.0,0.9166666666666666,0.9565217391304348,0.9642857142857142,0.0,0.08333333333333333
44,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,KNN,0.8387096774193549,0.7058823529411765,1.0,0.8275862068965517,0.9736842105263158,0.2631578947368421,0.0
45,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,GaussianNB,0.967741935483871,0.9230769230769231,1.0,0.96,0.9736842105263157,0.05263157894736842,0.0
45,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,forklift_simulator,MLP,0.9354838709677419,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
45,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46,forklift_simulator,LogisticRegression,0.9354838709677419,0.8571428571428571,1.0,0.9230769230769231,0.9561403508771931,0.10526315789473684,0.0
46,forklift_simulator,SVM,0.9032258064516129,0.8,1.0,0.8888888888888888,0.9517543859649124,0.15789473684210525,0.0
46,forklift_simulator,KNN,0.8709677419354839,0.75,1.0,0.8571428571428571,0.9254385964912281,0.21052631578947367,0.0
46,forklift_simulator,GradientBoosting,0.9032258064516129,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9078947368421053,0.05263157894736842,0.16666666666666666
46,forklift_simulator,AdaBoost,0.967741935483871,0.9230769230769231,1.0,0.96,1.0,0.05263157894736842,0.0
46,forklift_simulator,GaussianNB,0.8387096774193549,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.9692982456140351,0.05263157894736842,0.3333333333333333
46,forklift_simulator,DecisionTree,0.9032258064516129,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8903508771929826,0.05263157894736842,0.16666666666666666
46,forklift_simulator,MLP,0.9032258064516129,0.8,1.0,0.8888888888888888,0.9517543859649124,0.15789473684210525,0.0
46,forklift_simulator,XGBoost,0.9354838709677419,1.0,0.8333333333333334,0.9090909090909091,0.9912280701754387,0.0,0.16666666666666666
47,forklift_simulator,RandomForest,0.9696969696969697,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
47,forklift_simulator,LogisticRegression,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9960317460317459,0.047619047619047616,0.0
47,forklift_simulator,SVM,0.7878787878787878,0.631578947368421,1.0,0.7741935483870968,0.9801587301587301,0.3333333333333333,0.0
47,forklift_simulator,KNN,0.8787878787878788,0.75,1.0,0.8571428571428571,0.9365079365079365,0.19047619047619047,0.0
47,forklift_simulator,GradientBoosting,0.9393939393939394,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
47,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47,forklift_simulator,GaussianNB,0.9696969696969697,1.0,0.9166666666666666,0.9565217391304348,0.9583333333333333,0.0,0.08333333333333333
47,forklift_simulator,DecisionTree,0.9393939393939394,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666667,0.0,0.16666666666666666
47,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
48,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
48,forklift_simulator,LogisticRegression,0.9666666666666667,0.9230769230769231,1.0,0.96,1.0,0.05555555555555555,0.0
48,forklift_simulator,SVM,0.9666666666666667,0.9230769230769231,1.0,0.96,1.0,0.05555555555555555,0.0
48,forklift_simulator,KNN,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.0,0.1111111111111111,0.0
48,forklift_simulator,GradientBoosting,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9374999999999999,0.1111111111111111,0.16666666666666666
48,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
48,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
48,forklift_simulator,DecisionTree,0.8,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8055555555555556,0.2222222222222222,0.16666666666666666
48,forklift_simulator,MLP,0.9666666666666667,0.9230769230769231,1.0,0.96,1.0,0.05555555555555555,0.0
48,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
49,forklift_simulator,RandomForest,0.9375,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
49,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
49,forklift_simulator,SVM,0.875,0.75,1.0,0.8571428571428571,1.0,0.2,0.0
49,forklift_simulator,KNN,0.8125,0.6666666666666666,1.0,0.8,0.9583333333333334,0.3,0.0
49,forklift_simulator,GradientBoosting,0.875,1.0,0.6666666666666666,0.8,0.8437499999999999,0.0,0.3333333333333333
49,forklift_simulator,AdaBoost,0.96875,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
49,forklift_simulator,GaussianNB,0.96875,0.9230769230769231,1.0,0.96,1.0,0.05,0.0
49,forklift_simulator,DecisionTree,0.84375,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.8083333333333332,0.05,0.3333333333333333
49,forklift_simulator,MLP,0.96875,0.9230769230769231,1.0,0.96,1.0,0.05,0.0
49,forklift_simulator,XGBoost,0.9375,1.0,0.8333333333333334,0.9090909090909091,0.9958333333333333,0.0,0.16666666666666666
50,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,KNN,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,LogisticRegression,0.9655172413793104,0.9230769230769231,1.0,0.96,1.0,0.058823529411764705,0.0
51,forklift_simulator,SVM,0.8620689655172413,0.75,1.0,0.8571428571428571,1.0,0.23529411764705882,0.0
51,forklift_simulator,KNN,0.8275862068965517,0.7058823529411765,1.0,0.8275862068965517,0.9019607843137254,0.29411764705882354,0.0
51,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
51,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
52,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
52,forklift_simulator,LogisticRegression,0.9642857142857143,0.9230769230769231,1.0,0.96,0.984375,0.0625,0.0
52,forklift_simulator,SVM,0.8571428571428571,0.75,1.0,0.8571428571428571,0.984375,0.25,0.0
52,forklift_simulator,KNN,0.8928571428571429,0.8,1.0,0.8888888888888888,0.9661458333333334,0.1875,0.0
52,forklift_simulator,GradientBoosting,0.9285714285714286,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
52,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
52,forklift_simulator,GaussianNB,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8880208333333333,0.125,0.16666666666666666
52,forklift_simulator,DecisionTree,0.8928571428571429,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8854166666666667,0.0625,0.16666666666666666
52,forklift_simulator,MLP,0.9285714285714286,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9791666666666666,0.0625,0.08333333333333333
52,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
53,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
53,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
53,forklift_simulator,SVM,0.9696969696969697,0.9230769230769231,1.0,0.96,1.0,0.047619047619047616,0.0
53,forklift_simulator,KNN,0.8484848484848485,0.7058823529411765,1.0,0.8275862068965517,1.0,0.23809523809523808,0.0
53,forklift_simulator,GradientBoosting,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9761904761904762,0.047619047619047616,0.0
53,forklift_simulator,AdaBoost,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9761904761904762,0.047619047619047616,0.0
53,forklift_simulator,GaussianNB,0.9696969696969697,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
53,forklift_simulator,DecisionTree,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9761904761904762,0.047619047619047616,0.0
53,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
53,forklift_simulator,XGBoost,0.9393939393939394,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9345238095238094,0.047619047619047616,0.08333333333333333
54,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
54,forklift_simulator,LogisticRegression,0.9629629629629629,0.9230769230769231,1.0,0.96,0.9777777777777777,0.06666666666666667,0.0
54,forklift_simulator,SVM,0.9629629629629629,0.9230769230769231,1.0,0.96,0.9944444444444445,0.06666666666666667,0.0
54,forklift_simulator,KNN,0.9259259259259259,0.8571428571428571,1.0,0.9230769230769231,0.9666666666666668,0.13333333333333333,0.0
54,forklift_simulator,GradientBoosting,0.9629629629629629,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
54,forklift_simulator,AdaBoost,0.9629629629629629,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
54,forklift_simulator,GaussianNB,0.9629629629629629,1.0,0.9166666666666666,0.9565217391304348,0.9472222222222223,0.0,0.08333333333333333
54,forklift_simulator,DecisionTree,0.9259259259259259,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666667,0.0,0.16666666666666666
54,forklift_simulator,MLP,0.9629629629629629,0.9230769230769231,1.0,0.96,0.9722222222222222,0.06666666666666667,0.0
54,forklift_simulator,XGBoost,0.9259259259259259,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
55,forklift_simulator,RandomForest,0.9666666666666667,0.9230769230769231,1.0,0.96,1.0,0.05555555555555555,0.0
55,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
55,forklift_simulator,SVM,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.0,0.1111111111111111,0.0
